latitude,longitude,name,type,status,colour
64.13589837588444,-21.842163005278376,Light 154482,Halogen,on,purple
64.08065595014857,-21.885862377407673,Light 198472,Halogen,off,purple
64.09613098432372,-21.827148497193267,Light 185550,Mercury,on,blue
64.09709963678473,-21.7747929362724,Light 135781,Halogen,off,blue
64.10980126269001,-21.88123452746512,Light 178339,Mercury,off,pink
64.13409799937064,-21.871334089458088,Light 196302,Halogen,on,red
64.10065390910353,-21.92335526821638,Light 145220,LED,off,pink
64.10318066588025,-21.77173808101057,Light 142136,Halogen,off,pink
64.13662870751503,-21.83605596933766,Light 117400,Halogen,on,pink
64.11111115228991,-21.78523307540528,Light 126969,Halogen,on,purple
64.12638415968415,-21.92614048705135,Light 124357,LED,on,purple
64.12088620603288,-21.902632485889118,Light 161334,LED,off,green
64.08606453390213,-21.81391691196551,Light 121465,Halogen,on,pink
64.13909556881936,-21.93497010918607,Light 110738,Halogen,on,purple
64.13570368819937,-21.882334650067584,Light 100598,Fluorescent,off,pink
64.12473251869629,-21.949472694629993,Light 185600,Fluorescent,off,green
64.13920306726436,-21.892439665480254,Light 100789,LED,off,blue
64.12697688756624,-21.833631495628072,Light 145382,Fluorescent,off,purple
64.08394877942645,-21.894525460124004,Light 189276,Mercury,on,purple
64.14063108921113,-21.883454126934435,Light 128279,Fluorescent,off,blue
64.10711018353149,-21.78292916948722,Light 160532,Mercury,off,green
64.10138707003763,-21.772428075593897,Light 159303,Fluorescent,on,blue
64.08792394625762,-21.772401584844648,Light 143937,Fluorescent,off,red
64.1329842262235,-21.879183253651004,Light 118578,LED,off,green
64.12583907077578,-21.7880586466307,Light 112176,Fluorescent,off,green
64.1016073219303,-21.89819554303801,Light 113763,Fluorescent,on,blue
64.13891341384749,-21.857291979899756,Light 117709,Mercury,on,purple
64.08711445427316,-21.8496480413496,Light 123275,Fluorescent,off,blue
64.11443728546895,-21.801460272051173,Light 136581,Fluorescent,off,blue
64.10219800586279,-21.87995669348152,Light 156719,LED,off,blue
64.14926593993833,-21.810782863018765,Light 134811,LED,off,red
64.08542601147856,-21.8615075456367,Light 153479,Mercury,off,pink
64.10919249733018,-21.814935056284888,Light 177883,LED,on,blue
64.1477720561043,-21.844269141139993,Light 195705,Mercury,off,pink
64.1356235030644,-21.843504133063433,Light 107000,LED,on,red
64.12598306697217,-21.93703132702463,Light 129373,Halogen,on,red
64.08648675284272,-21.834098409418313,Light 113766,Fluorescent,on,red
64.10508229238668,-21.820822378742054,Light 115043,Mercury,off,green
64.1451085937287,-21.81318822177558,Light 104987,Fluorescent,on,blue
64.09190055793682,-21.897136850458764,Light 113437,Halogen,on,pink
64.14282287608661,-21.837750999950423,Light 199399,Mercury,on,red
64.13842242251076,-21.796091797869583,Light 161430,Halogen,on,green
64.12723918127381,-21.833098091085304,Light 130419,Fluorescent,off,blue
64.14744900616941,-21.927251027087987,Light 185590,Fluorescent,off,red
64.1257394366567,-21.905112165170046,Light 136562,Mercury,off,green
64.09146326865086,-21.802268722045262,Light 192494,Fluorescent,on,purple
64.0913622421879,-21.771806298123707,Light 104293,Mercury,off,purple
64.09104699897752,-21.92899367758654,Light 150311,LED,on,green
64.10558492374113,-21.770391054304508,Light 158018,Halogen,off,green
64.14829748044136,-21.80654590861136,Light 131234,Halogen,on,pink
64.10658632733806,-21.800390843296633,Light 163184,Mercury,off,pink
64.10632820905371,-21.8768748333494,Light 164527,Mercury,on,pink
64.13013364905875,-21.831968810043676,Light 109395,LED,on,green
64.12912305998435,-21.78719348424429,Light 190620,Fluorescent,off,purple
64.08083548565155,-21.877244266303457,Light 160173,Mercury,on,green
64.11277594874053,-21.859929587559886,Light 129642,Mercury,on,pink
64.10484324489751,-21.80820713419953,Light 114820,Fluorescent,off,green
64.10707586399167,-21.923883622124215,Light 158073,Mercury,off,purple
64.10084431103118,-21.778309463706158,Light 189374,Mercury,off,purple
64.08656216801144,-21.78611461012279,Light 198038,Fluorescent,on,blue
64.13712778001165,-21.830489853451887,Light 141900,Halogen,off,pink
64.09397613911456,-21.864473566502483,Light 135159,LED,off,blue
64.10874129030348,-21.801585271689703,Light 146879,Fluorescent,on,purple
64.09518191372722,-21.792070294755128,Light 103705,Halogen,on,pink
64.09483930251619,-21.943157965405604,Light 141249,LED,on,green
64.08667882640087,-21.842463710653323,Light 157986,Halogen,on,pink
64.10179633319638,-21.83564040316413,Light 156418,Fluorescent,on,green
64.08227445056585,-21.801169366264002,Light 166775,Halogen,on,blue
64.13116620644851,-21.79774392964753,Light 191013,Halogen,on,green
64.12746692094072,-21.79528248608104,Light 156681,Fluorescent,off,green
64.12712111177656,-21.791666111479575,Light 170857,LED,off,purple
64.13273895725533,-21.855767928043104,Light 133490,Halogen,on,purple
64.12387096275826,-21.802139783044,Light 182098,Halogen,on,blue
64.10722109508662,-21.89186830862052,Light 124087,Halogen,off,red
64.08147960822285,-21.889406187827138,Light 165713,Mercury,on,red
64.11928112616877,-21.9304903877305,Light 141918,Fluorescent,off,blue
64.11476404230321,-21.776834597943274,Light 156108,LED,on,purple
64.12118131146572,-21.77727845961758,Light 125220,LED,on,purple
64.12046715715964,-21.941835991762087,Light 143072,LED,off,red
64.1109282401459,-21.934851271327897,Light 130956,Mercury,off,blue
64.12439460661659,-21.788107425856786,Light 165351,Mercury,off,red
64.13767009376977,-21.91726454360291,Light 119342,LED,off,pink
64.13268448418161,-21.936289978686304,Light 132115,LED,on,blue
64.13095523829905,-21.89435367771264,Light 118688,Mercury,off,red
64.1292362523294,-21.824946573320354,Light 126097,Fluorescent,on,pink
64.10537916587623,-21.88326819154207,Light 126370,LED,off,green
64.12667244214688,-21.857425369924517,Light 103232,Mercury,off,pink
64.10332534251795,-21.90695627656674,Light 162048,Fluorescent,on,red
64.1214533850206,-21.86497496503552,Light 186751,Halogen,off,blue
64.12026904933278,-21.871953126188206,Light 116407,Halogen,on,purple
64.11981789041829,-21.877294561663295,Light 100572,Halogen,off,pink
64.11200370946516,-21.843762667331397,Light 144664,LED,on,red
64.12098139090514,-21.780740168927693,Light 157465,Mercury,off,red
64.11295439009457,-21.776108980381817,Light 142693,Halogen,off,blue
64.14547126102346,-21.889117065759635,Light 148180,Fluorescent,on,purple
64.08374980595495,-21.797191017090324,Light 165640,Halogen,off,blue
64.08422982993201,-21.87820082802924,Light 109949,Fluorescent,off,purple
64.13019350998226,-21.810624765130594,Light 168120,LED,off,red
64.14931801774264,-21.805462335797788,Light 125982,Halogen,off,purple
64.14913567205093,-21.866145453211644,Light 173458,Fluorescent,off,pink
64.10116101201514,-21.8776947809444,Light 197281,Halogen,on,purple
64.08424086214951,-21.785658920838532,Light 130519,Fluorescent,off,blue
64.1111606594477,-21.771023210383625,Light 184894,LED,on,blue
64.08943051153507,-21.815280096959253,Light 160364,LED,off,pink
64.13895661114982,-21.876853567206567,Light 125955,Fluorescent,on,blue
64.1255383145008,-21.91341891283354,Light 138522,Mercury,on,pink
64.08968190619068,-21.912463361062983,Light 134835,Mercury,on,purple
64.0952328515815,-21.81366278491652,Light 186095,Fluorescent,off,red
64.14535394974087,-21.868530980356013,Light 167878,Mercury,on,red
64.08166105359001,-21.899790416085484,Light 167004,Mercury,off,red
64.1203339984262,-21.85408922367115,Light 160508,Fluorescent,on,green
64.08700547881269,-21.917768394106478,Light 125487,Fluorescent,on,green
64.12559835402557,-21.877046323634307,Light 121991,Mercury,off,green
64.09214042033462,-21.812290441573683,Light 158432,Halogen,off,red
64.14596510496531,-21.824071986815877,Light 105734,Mercury,on,red
64.12720539139255,-21.947340014993426,Light 138882,Halogen,on,pink
64.13173044820125,-21.8282656006956,Light 188526,Halogen,on,red
64.09281252568239,-21.79084701612948,Light 175031,Halogen,off,green
64.10118080104783,-21.868098196151507,Light 186345,LED,on,blue
64.1027215666702,-21.772626187134158,Light 153022,Halogen,on,pink
64.08231231442548,-21.778654873420955,Light 193325,Halogen,on,blue
64.11884211148858,-21.945293935212934,Light 158645,Halogen,on,blue
64.09407767302898,-21.91600110205328,Light 167162,LED,off,green
64.08820295500809,-21.942364953828005,Light 130599,LED,off,red
64.126396036177,-21.868411565078336,Light 165812,LED,on,red
64.08266966037573,-21.791996377012126,Light 161452,Mercury,on,green
64.09411135573612,-21.9213837899659,Light 137722,LED,off,pink
64.1102075400375,-21.925622935790184,Light 141360,LED,off,green
64.13509556691506,-21.879410098769622,Light 154335,Mercury,on,blue
64.08565550122667,-21.803958843678576,Light 163926,Fluorescent,off,red
64.11405046373419,-21.931938266763577,Light 194663,Halogen,off,green
64.11398087920178,-21.806368951649088,Light 105164,Fluorescent,on,green
64.13232289439313,-21.842729172227333,Light 158972,LED,on,blue
64.08169785095771,-21.863892026606596,Light 138826,LED,on,purple
64.14660109885475,-21.908037970958905,Light 196886,Fluorescent,on,blue
64.0954829627645,-21.779710506319855,Light 154304,Halogen,off,green
64.1184387510408,-21.83264951119314,Light 156888,Halogen,off,red
64.08836157846287,-21.911016243218455,Light 123601,Halogen,off,red
64.12649431064034,-21.825162307745572,Light 171322,LED,off,purple
64.09859034451759,-21.88527761204963,Light 196972,Halogen,off,pink
64.1287155816164,-21.869762091307358,Light 137562,Halogen,on,blue
64.12855185513496,-21.948272367135868,Light 196489,Halogen,on,green
64.14717331022696,-21.88600349073231,Light 154768,Fluorescent,on,blue
64.12988825989382,-21.867580880102924,Light 175761,Mercury,off,purple
64.13802856141726,-21.805177286956727,Light 149067,LED,on,red
64.0870117296512,-21.94486401507596,Light 119878,LED,off,blue
64.12205270581434,-21.82085167735118,Light 191009,Mercury,off,blue
64.132432155761,-21.790863933839827,Light 195078,LED,off,red
64.11993283388692,-21.814098378488335,Light 106806,Mercury,on,green
64.13014625385954,-21.83419710328323,Light 142752,Fluorescent,off,purple
64.096501861759,-21.798302262000348,Light 108988,Halogen,off,red
64.10949126238427,-21.787985387937614,Light 169455,Mercury,on,purple
64.10895169821842,-21.949902010107497,Light 157432,Fluorescent,on,pink
64.13368459754662,-21.863463270973163,Light 112848,Fluorescent,on,red
64.14629409176808,-21.907478885500275,Light 109181,LED,on,blue
64.13421079866464,-21.9146311535591,Light 187662,LED,off,purple
64.08744701768903,-21.797863342669174,Light 148001,Mercury,on,pink
64.10022534433921,-21.831615767842717,Light 154148,LED,off,purple
64.14882741589844,-21.81069172038005,Light 101615,Mercury,off,purple
64.08156921623925,-21.926055334559532,Light 138447,Fluorescent,on,blue
64.09461226168614,-21.852654845817753,Light 188015,Fluorescent,on,blue
64.1331184685089,-21.89559086926775,Light 183731,Halogen,on,blue
64.12497864089319,-21.842552724126765,Light 100051,Halogen,on,pink
64.09691123294135,-21.79284386585539,Light 181964,LED,on,pink
64.11222780686802,-21.910671595948322,Light 168379,Fluorescent,on,green
64.13100969212387,-21.823146027897938,Light 183785,Mercury,on,purple
64.14641247831956,-21.872592623420264,Light 137881,Fluorescent,on,red
64.13671210595656,-21.853665395345487,Light 110707,Fluorescent,on,red
64.14463458875572,-21.782800437005424,Light 102168,Fluorescent,off,purple
64.10987010415656,-21.929488251931925,Light 119757,Mercury,off,blue
64.09549138340206,-21.895677968424547,Light 159080,Mercury,on,pink
64.14229511551245,-21.9056011514065,Light 197471,Fluorescent,off,blue
64.09764584871681,-21.815694282179894,Light 119091,Fluorescent,off,blue
64.0959690867416,-21.889700750631388,Light 196601,LED,off,blue
64.11753602069766,-21.83036689921279,Light 127900,LED,off,blue
64.10916179400581,-21.93287387151668,Light 158012,LED,on,purple
64.13484502963216,-21.840685990702706,Light 103588,Fluorescent,on,pink
64.10094930235736,-21.876796735564472,Light 174727,Halogen,off,pink
64.109875273303,-21.81850419371621,Light 161446,Halogen,on,pink
64.08110691447692,-21.891884646760086,Light 145453,Halogen,on,red
64.11794134619868,-21.880354624744275,Light 129682,Halogen,on,red
64.13951798757482,-21.878257837894356,Light 189427,Mercury,on,red
64.10300729079842,-21.89803634238695,Light 148834,LED,off,red
64.10538806612406,-21.77049724571211,Light 113695,LED,on,green
64.11793368492395,-21.80909734988925,Light 152580,LED,off,pink
64.1462800701399,-21.948089410499854,Light 164907,Mercury,off,pink
64.14843368848534,-21.934144437636004,Light 158552,Fluorescent,on,purple
64.14098752325627,-21.786730120574543,Light 164535,Mercury,off,blue
64.13140259868035,-21.863315127199115,Light 105784,Mercury,off,blue
64.08150612884307,-21.858291375104734,Light 176739,Fluorescent,on,pink
64.13705550909891,-21.934874734961756,Light 162161,Halogen,off,blue
64.12049516998734,-21.82146418774151,Light 145616,Mercury,on,red
64.08344181060785,-21.839191127369627,Light 143922,Mercury,on,red
64.09658737038458,-21.782306616092704,Light 163127,Halogen,off,purple
64.11174361155258,-21.805524166632857,Light 119919,LED,on,purple
64.11795096250673,-21.914969030025667,Light 169360,Fluorescent,on,green
64.11170448867286,-21.784005746425603,Light 138922,Fluorescent,on,purple
64.12603750265306,-21.913208381915453,Light 169903,Mercury,on,purple
64.08990471229458,-21.843663850893314,Light 108051,LED,off,pink
64.14292972443099,-21.806614538594005,Light 119820,LED,on,pink
64.13167030563866,-21.931839377668215,Light 124909,Fluorescent,off,purple
64.12491739098937,-21.80270818517352,Light 102091,Fluorescent,on,purple
64.09008756691424,-21.923228950274503,Light 198385,LED,on,green
64.09609314325618,-21.777331025828417,Light 161821,Fluorescent,on,blue
64.08166115144329,-21.9220483280568,Light 156091,LED,on,green
64.08576553641603,-21.945969765540514,Light 109588,Mercury,off,green
64.12197167263416,-21.8624859447309,Light 119570,LED,off,green
64.10988739342162,-21.901362143436636,Light 195552,Fluorescent,on,red
64.10650983902903,-21.859605039089992,Light 144402,Mercury,off,pink
64.1421668993971,-21.824054770942478,Light 152687,LED,off,purple
64.11347868687832,-21.902758235625235,Light 114532,LED,off,blue
64.0891794684539,-21.845170905899085,Light 100935,LED,on,pink
64.12757063898835,-21.8897900671574,Light 124910,LED,off,pink
64.13627389459757,-21.82244958230631,Light 168229,LED,on,pink
64.09939425725027,-21.945206237977576,Light 132607,LED,off,pink
64.09297599482662,-21.84120184734862,Light 140943,LED,on,green
64.09858912968255,-21.923235365030838,Light 178737,Halogen,off,purple
64.08647771286418,-21.893014953848297,Light 131722,Fluorescent,on,pink
64.08833688302659,-21.80135104804094,Light 137757,Fluorescent,off,green
64.08657078144005,-21.868379060396027,Light 115641,Mercury,off,green
64.13329705231097,-21.783142751530413,Light 160113,Fluorescent,off,green
64.10998224647889,-21.871039350379593,Light 184188,Fluorescent,on,pink
64.12983655098854,-21.783410257580186,Light 116823,LED,off,blue
64.1189030064554,-21.912541042308398,Light 130475,LED,on,pink
64.14171574010713,-21.82826378680066,Light 144310,Fluorescent,on,red
64.1296143279349,-21.78008545578428,Light 168855,Halogen,on,purple
64.10469795706426,-21.78017009627386,Light 194184,Fluorescent,off,red
64.12033480425944,-21.87833487446142,Light 104685,LED,on,red
64.09210236003418,-21.926374396079574,Light 163336,Mercury,off,purple
64.08499073363681,-21.78972379883301,Light 144662,Fluorescent,off,purple
64.08927507954952,-21.818135733051502,Light 104709,Halogen,off,blue
64.14052476116507,-21.80604790192596,Light 104033,Mercury,off,blue
64.12740447938731,-21.80875706095795,Light 165967,Fluorescent,off,green
64.13780611479999,-21.826536424724445,Light 127999,Halogen,off,purple
64.09183166955675,-21.91712163019991,Light 119944,Halogen,off,pink
64.11401493183106,-21.83778139418023,Light 133630,Fluorescent,off,red
64.1175479510931,-21.803200463432137,Light 167735,Mercury,off,red
64.08673929273941,-21.791507028089303,Light 150712,Halogen,on,pink
64.12917170028611,-21.927025184711958,Light 159747,Mercury,on,purple
64.11386959503096,-21.786264149258447,Light 195051,LED,on,red
64.1233131434059,-21.86450018454531,Light 103031,Fluorescent,off,purple
64.0814247585535,-21.861269642849393,Light 145536,Halogen,on,purple
64.13933795783953,-21.829273484381673,Light 103020,Halogen,on,blue
64.13404232652256,-21.922611056116793,Light 111718,Halogen,off,red
64.08309460994893,-21.8371038692858,Light 133672,Mercury,off,green
64.0845820693861,-21.920052375705293,Light 192941,Fluorescent,off,green
64.09885550758327,-21.84014795126933,Light 178962,Mercury,off,purple
64.13249230946903,-21.8800014319966,Light 105813,Mercury,on,red
64.13697001721383,-21.7886688596217,Light 124419,Fluorescent,off,pink
64.09029665448644,-21.89076735828145,Light 134252,LED,off,pink
64.13381452293585,-21.779967292549042,Light 133405,Halogen,off,blue
64.10463169110174,-21.77095564188214,Light 149096,Mercury,on,pink
64.0916399446215,-21.789656483950143,Light 168071,Mercury,on,blue
64.09084066069502,-21.945777724157807,Light 169437,Mercury,off,green
64.11115023737221,-21.813410437788995,Light 182274,Halogen,off,purple
64.08360115297582,-21.809141744543954,Light 103471,LED,off,green
64.11548370608911,-21.858385467292184,Light 155299,Fluorescent,on,green
64.12881621542873,-21.84332377150838,Light 198348,Mercury,off,green
64.09191816604108,-21.871715900650077,Light 164004,Mercury,on,pink
64.12892144661288,-21.82277308183161,Light 153382,Fluorescent,off,blue
64.14282430206647,-21.889445376781875,Light 181692,Halogen,on,green
64.09726334703764,-21.852465869499515,Light 193452,LED,off,green
64.09787362680247,-21.83428845188168,Light 182692,LED,on,blue
64.09527270688811,-21.92596345463962,Light 159540,Halogen,on,blue
64.08474049686932,-21.782062662662394,Light 138042,Fluorescent,off,pink
64.12530527813783,-21.83048395991382,Light 172283,LED,on,blue
64.08504824592049,-21.92561942942758,Light 178908,Halogen,on,red
64.08872024830731,-21.90445316815161,Light 154530,LED,on,green
64.11205232760298,-21.884205343807565,Light 131729,Mercury,on,blue
64.10696545320116,-21.796335579747055,Light 197013,LED,off,blue
64.13050422739391,-21.89349887431412,Light 136825,LED,off,purple
64.13328238263242,-21.779141814079672,Light 163957,Halogen,on,red
64.10497556148133,-21.948438638440233,Light 100006,LED,on,green
64.12312826647253,-21.77399007091728,Light 167627,Mercury,on,pink
64.1147426198998,-21.77106844844234,Light 133586,LED,on,purple
64.11992981157451,-21.901178318870905,Light 105755,LED,off,purple
64.10032739486277,-21.814630007686237,Light 158502,Halogen,on,pink
64.09128349010513,-21.818322014407766,Light 174400,Halogen,off,green
64.09306318510258,-21.780794091874924,Light 185448,Halogen,on,purple
64.12512729241557,-21.837489861496856,Light 129116,Fluorescent,off,blue
64.09432229701771,-21.8636669750674,Light 113302,LED,off,pink
64.14743509166064,-21.859358140020543,Light 120145,LED,on,green
64.09408561554504,-21.81828529832411,Light 188791,Fluorescent,off,purple
64.11853493552273,-21.87868127855203,Light 180547,LED,on,purple
64.1353679269689,-21.907745629423967,Light 141475,Halogen,off,blue
64.14288760966157,-21.896147759677934,Light 124541,Fluorescent,off,red
64.08423694448882,-21.785031445764105,Light 192770,LED,on,purple
64.13711108712356,-21.847539332025345,Light 188861,Fluorescent,on,blue
64.08189338900344,-21.878565981709954,Light 167403,LED,off,pink
64.11604974307662,-21.87490608584339,Light 107427,Fluorescent,off,pink
64.11270731734244,-21.891546067249603,Light 148095,Mercury,off,purple
64.12384644919331,-21.895055931160815,Light 121302,Fluorescent,off,blue
64.0886885881084,-21.858369630862967,Light 100305,Halogen,on,pink
64.08835355165019,-21.77660975381393,Light 197762,Mercury,on,blue
64.08007280665159,-21.8670361276839,Light 198950,Mercury,off,green
64.12217833082555,-21.910649745894496,Light 103686,Fluorescent,off,pink
64.08210931956097,-21.869357702706274,Light 144237,Fluorescent,off,blue
64.11223283014472,-21.94342217039917,Light 197052,Fluorescent,off,pink
64.08507241527381,-21.90708686321807,Light 176429,Mercury,on,blue
64.12671867142895,-21.92682967715042,Light 107481,Mercury,off,red
64.12747145003446,-21.83027273077244,Light 196799,Mercury,on,pink
64.13405534729183,-21.8969886673091,Light 146491,Fluorescent,on,blue
64.08531471547145,-21.799097142233062,Light 177765,Fluorescent,on,pink
64.12729963191512,-21.842856317089854,Light 160766,Halogen,on,pink
64.1490113045081,-21.887763064102973,Light 174299,Halogen,off,pink
64.12688792103077,-21.783646935942453,Light 194614,Fluorescent,on,purple
64.11602977246864,-21.917037871116193,Light 122515,Mercury,off,purple
64.09104483887013,-21.947991175452515,Light 157953,LED,on,blue
64.12078767334896,-21.843233765574645,Light 178983,LED,on,purple
64.11370209721039,-21.897355508276494,Light 163508,Halogen,on,blue
64.12752699706064,-21.913903249580176,Light 114313,LED,off,green
64.13288439138671,-21.92650750227201,Light 186390,LED,off,green
64.13545723879466,-21.82464343811751,Light 120381,Fluorescent,on,green
64.14559162473323,-21.789657635101243,Light 139553,Halogen,off,red
64.10206911134135,-21.78865576107724,Light 141157,LED,off,blue
64.13709374036897,-21.789395204364773,Light 170328,Mercury,on,blue
64.12004641139525,-21.808751825389464,Light 175488,LED,on,pink
64.14984428228293,-21.90926508363717,Light 100979,Mercury,off,purple
64.12728246528964,-21.921170290523527,Light 120372,LED,off,purple
64.13000261995738,-21.933032087808662,Light 144173,Halogen,on,green
64.14794056084948,-21.887676379708694,Light 130121,LED,off,green
64.13206044462585,-21.84444373022682,Light 166635,Fluorescent,on,green
64.09580964864561,-21.871664403769337,Light 187299,Mercury,on,red
64.09289725658459,-21.889359241346966,Light 190003,Mercury,off,red
64.13841167973908,-21.773282672711375,Light 192267,Fluorescent,on,blue
64.10032198292855,-21.811303195955286,Light 109316,Mercury,on,purple
64.09933223993106,-21.870661761405238,Light 141180,LED,off,pink
64.11435627379024,-21.94126467249942,Light 151324,Fluorescent,on,pink
64.09227015032758,-21.77509280905833,Light 111619,Fluorescent,off,green
64.13488134544194,-21.812714247888177,Light 197742,LED,on,red
64.09903215080243,-21.901561388551368,Light 192823,Fluorescent,on,red
64.11641367605306,-21.88632324521123,Light 199592,LED,on,purple
64.1254112072116,-21.849260952965647,Light 165789,Mercury,on,purple
64.14725533642432,-21.90312285256692,Light 102164,Mercury,off,pink
64.12142957782977,-21.816624863809082,Light 181435,Halogen,off,red
64.11011484480699,-21.90862148929912,Light 184871,LED,off,blue
64.12807702221218,-21.917399748115834,Light 153834,Mercury,off,pink
64.12310950396477,-21.80320446565694,Light 146046,Fluorescent,on,purple
64.11057663002207,-21.920188025710235,Light 178014,Fluorescent,on,pink
64.13547939179418,-21.8604188334719,Light 100597,Fluorescent,off,red
64.09055889131714,-21.895881140672,Light 146644,Halogen,off,blue
64.08805650129908,-21.809555798219904,Light 196191,Fluorescent,off,red
64.14576068412293,-21.844402765278364,Light 113705,Fluorescent,off,red
64.08929457011531,-21.920295787408627,Light 143795,Fluorescent,on,blue
64.1431422390422,-21.780062880271615,Light 109837,Fluorescent,off,blue
64.14261195882165,-21.774795553442367,Light 195877,Fluorescent,on,pink
64.12901919412036,-21.810816461468566,Light 176993,Mercury,off,pink
64.09286468854485,-21.847729994753568,Light 112164,Mercury,on,purple
64.13837954067088,-21.77222569687473,Light 186102,Fluorescent,off,red
64.1099478258308,-21.80380114840199,Light 119278,Halogen,on,red
64.09509504884106,-21.864698023256373,Light 169643,Fluorescent,on,pink
64.13233712362535,-21.835581980146415,Light 135836,Fluorescent,off,pink
64.09197151208627,-21.930238681034588,Light 189742,Mercury,off,green
64.13641627955242,-21.92417890951392,Light 149451,Mercury,on,pink
64.08591540656398,-21.912723634561388,Light 102838,Halogen,off,blue
64.11823144530574,-21.915173303994276,Light 158635,Mercury,off,purple
64.1206974373795,-21.821575463156137,Light 129044,Halogen,on,purple
64.11889608277711,-21.916327437012708,Light 138567,Mercury,on,pink
64.14069016760426,-21.901938189931478,Light 119297,LED,off,purple
64.118706936835,-21.78760738368601,Light 190401,LED,on,green
64.1421582904579,-21.949083370138954,Light 127271,LED,off,pink
64.10551631441135,-21.82918819666929,Light 192659,Fluorescent,off,green
64.14026889645535,-21.81781056095208,Light 102609,Halogen,off,blue
64.08133375497191,-21.79267367381611,Light 177390,LED,on,red
64.08179044300222,-21.86301208166503,Light 139204,LED,off,pink
64.1322124337873,-21.8538614909902,Light 132172,Mercury,off,red
64.12837615697433,-21.864251143191083,Light 199322,Mercury,off,purple
64.11752760407913,-21.93773238281567,Light 104786,Halogen,off,blue
64.11774890376142,-21.850531847357956,Light 196251,Mercury,off,pink
64.0828994642014,-21.853018363499906,Light 190721,Halogen,on,green
64.08080754594528,-21.806700767233302,Light 137836,Halogen,off,pink
64.08422026934579,-21.77242689254973,Light 174735,Fluorescent,on,red
64.0853444081782,-21.944078339551357,Light 168219,LED,off,green
64.14011235869692,-21.79793204273608,Light 106793,LED,off,red
64.13999898613861,-21.90486169346877,Light 132602,Halogen,on,purple
64.08072407654673,-21.790125642277015,Light 114699,Mercury,on,green
64.09424858260192,-21.94315734230147,Light 145094,Halogen,on,red
64.13098729992161,-21.906959208866144,Light 176888,LED,on,blue
64.11969682493124,-21.86077154740835,Light 184836,Halogen,off,pink
64.08616969639296,-21.8349372064062,Light 141380,LED,on,blue
64.13567681206997,-21.812658957559808,Light 190309,LED,on,purple
64.1372241697032,-21.7719779206069,Light 140115,LED,off,blue
64.09063767556084,-21.935727719614874,Light 169962,Mercury,off,blue
64.08429531015894,-21.916010870141818,Light 178686,Halogen,off,red
64.13978165244062,-21.779674396922708,Light 173322,Halogen,on,green
64.13883692353488,-21.938695587397074,Light 149243,Fluorescent,on,red
64.08485134969767,-21.934361472178047,Light 167149,Fluorescent,off,red
64.14650480657987,-21.914071445031066,Light 150637,Fluorescent,on,purple
64.11023517655349,-21.935725960111476,Light 184167,Fluorescent,on,purple
64.12171594589557,-21.787958800091445,Light 163516,Fluorescent,on,pink
64.09092804516416,-21.803344402812105,Light 107946,Halogen,off,pink
64.11668188559085,-21.895718774969318,Light 198183,Fluorescent,on,blue
64.14345955872437,-21.830818329596482,Light 163864,LED,off,red
64.12578165617832,-21.843266484089064,Light 183528,Mercury,on,blue
64.13902738053164,-21.790196019672432,Light 186282,Mercury,on,red
64.1121173541312,-21.926757618508407,Light 115518,Halogen,off,red
64.12738042841329,-21.94258298529673,Light 119954,Fluorescent,on,purple
64.09522633442835,-21.9129719245063,Light 168162,Mercury,off,blue
64.14819964313338,-21.9079224454803,Light 171344,Fluorescent,on,purple
64.13087483893436,-21.93784161773592,Light 166170,Halogen,on,blue
64.13195098031825,-21.8211425461258,Light 144147,Fluorescent,off,green
64.12333697262547,-21.89526444939223,Light 100402,Halogen,off,blue
64.13474542058812,-21.80263598202597,Light 115030,Mercury,on,pink
64.12553729296226,-21.82832119556877,Light 143617,Fluorescent,off,pink
64.09163343590461,-21.797575000635796,Light 164632,LED,off,red
64.11538131540263,-21.828129149331705,Light 164398,Halogen,on,red
64.14063799580782,-21.83469679662614,Light 192561,Halogen,off,pink
64.10863556481638,-21.93841564500244,Light 143361,Mercury,on,blue
64.10344087047166,-21.809159255503616,Light 145136,Fluorescent,on,pink
64.13795785111886,-21.81469086933338,Light 129475,Halogen,on,blue
64.10462000759031,-21.860912480353665,Light 114225,Halogen,off,pink
64.11502148615915,-21.791526066176754,Light 192967,Mercury,off,green
64.09866963774246,-21.92618542799767,Light 164405,Fluorescent,on,purple
64.12280846024049,-21.859824042338133,Light 131748,Halogen,on,purple
64.10650718685474,-21.878830912535804,Light 168962,Fluorescent,on,blue
64.09258180418583,-21.936622686802018,Light 170561,LED,off,pink
64.13750611371387,-21.797768193858108,Light 112989,Halogen,on,green
64.10108519115819,-21.87725826430525,Light 116247,LED,on,green
64.14396521224896,-21.844129048999697,Light 187644,Fluorescent,off,purple
64.14097076395541,-21.932871199735274,Light 172464,Halogen,on,pink
64.11305176871947,-21.80226568064917,Light 166708,LED,off,red
64.13367776073348,-21.893783766995515,Light 133908,Mercury,on,purple
64.10754069536806,-21.88645918536261,Light 164990,Mercury,on,red
64.10547381184064,-21.882775834837517,Light 182863,Halogen,off,blue
64.1374909066792,-21.837050291832107,Light 165313,Mercury,on,blue
64.10598134773112,-21.925228072877513,Light 107709,Mercury,on,green
64.11253753257895,-21.861274229577514,Light 184784,Fluorescent,on,pink
